SurfaceArea,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p
MDDadult_casevsCN_early,R_precuneus,0.018,0.053,,,2863,472,0.742,0.943
MDDadult_casevsCN_early,R_rostralanteriorcingulate,0.039,0.054,,,2826,468,0.467,0.936
MDDadult_casevsCN_early,R_rostralmiddlefrontal,0.109,0.054,,,2863,470,0.042,0.936
MDDadult_casevsCN_early,R_superiorfrontal,0.041,0.053,,,2816,470,0.447,0.936
MDDadult_casevsCN_early,R_superiorparietal,-0.013,0.06,,,2837,467,0.833,0.943
MDDadult_casevsCN_early,R_superiortemporal,0.093,0.055,,,2790,436,0.091,0.936
MDDadult_casevsCN_early,R_supramarginal,0.084,0.066,,,2806,462,0.206,0.936
MDDadult_casevsCN_early,R_frontalpole,0.03,0.056,,,2881,472,0.599,0.943
MDDadult_casevsCN_early,R_temporalpole,0.081,0.056,,,2802,451,0.151,0.936
MDDadult_casevsCN_early,R_transversetemporal,-0.018,0.053,,,2883,472,0.731,0.943
MDDadult_casevsCN_early,R_insula,0.042,0.053,,,2874,472,0.427,0.936
