CorticalThickness,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p
OCDpediatric_casevsCN,R_fusiform,-0.067,0.011000000000000001,,,314,398,0.378,0.601
OCDpediatric_casevsCN,R_inferiorparietal,-0.225,0.012,,,309,392,0.004,0.05
OCDpediatric_casevsCN,R_inferiortemporal,-0.083,0.013999999999999999,,,320,395,0.275,0.594
OCDpediatric_casevsCN,R_isthmuscingulate,-0.036000000000000004,0.017,,,322,399,0.631,0.7490000000000001
OCDpediatric_casevsCN,R_lateraloccipital,-0.163,0.01,,,321,401,0.032,0.257
OCDpediatric_casevsCN,R_lateralorbitofrontal,0.04,0.013999999999999999,,,322,405,0.597,0.7490000000000001
OCDpediatric_casevsCN,R_lingual,0.006,0.011000000000000001,,,323,406,0.936,0.963
OCDpediatric_casevsCN,R_medialorbitofrontal,0.096,0.016,,,319,397,0.208,0.5539999999999999
OCDpediatric_casevsCN,R_middletemporal,-0.078,0.013999999999999999,,,307,391,0.315,0.594
OCDpediatric_casevsCN,R_parahippocampal,-0.068,0.022000000000000002,,,317,394,0.371,0.601
OCDpediatric_casevsCN,R_paracentral,-0.071,0.013000000000000001,,,323,403,0.348,0.594
OCDpediatric_casevsCN,R_parsopercularis,-0.039,0.013999999999999999,,,316,400,0.61,0.7490000000000001
OCDpediatric_casevsCN,R_parsorbitalis,-0.047,0.019,,,322,404,0.537,0.737
OCDpediatric_casevsCN,R_parstriangularis,-0.055999999999999994,0.013999999999999999,,,321,402,0.457,0.64
OCDpediatric_casevsCN,R_pericalcarine,-0.13,0.011000000000000001,,,323,401,0.086,0.35200000000000004
OCDpediatric_casevsCN,R_postcentral,-0.096,0.01,,,309,393,0.214,0.5539999999999999
OCDpediatric_casevsCN,R_posteriorcingulate,-0.10099999999999999,0.013000000000000001,,,322,400,0.184,0.545
OCDpediatric_casevsCN,R_precentral,-0.079,0.012,,,312,395,0.3,0.594
OCDpediatric_casevsCN,R_precuneus,-0.152,0.011000000000000001,,,324,400,0.044,0.281
OCDpediatric_casevsCN,R_rostralanteriorcingulate,-0.07200000000000001,0.022000000000000002,,,310,398,0.347,0.594
OCDpediatric_casevsCN,R_rostralmiddlefrontal,-0.076,0.012,,,317,404,0.319,0.594
OCDpediatric_casevsCN,R_superiorfrontal,-0.061,0.013999999999999999,,,310,396,0.43,0.614
OCDpediatric_casevsCN,R_superiorparietal,-0.26899999999999996,0.011000000000000001,,,320,401,<0.001,0.015
OCDpediatric_casevsCN,R_superiortemporal,-0.038,0.013999999999999999,,,298,388,0.624,0.7490000000000001
OCDpediatric_casevsCN,R_supramarginal,-0.073,0.012,,,303,387,0.346,0.594
OCDpediatric_casevsCN,R_frontalpole,0.042,0.027999999999999997,,,319,406,0.576,0.747
OCDpediatric_casevsCN,R_temporalpole,0.021,0.033,,,322,398,0.778,0.865
OCDpediatric_casevsCN,R_transversetemporal,-0.022000000000000002,0.018000000000000002,,,320,406,0.767,0.865
OCDpediatric_casevsCN,R_insula,-0.08900000000000001,0.015,,,312,389,0.249,0.594
