CorticalThickness,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p
TLEMTS-L_vs_CTL,L_rostralmiddlefrontal,-0.203,0.10099999999999999,-0.4,-0.005,1344,412,0.044000000000000004,0.044000000000000004
TLEMTS-L_vs_CTL,L_superiorfrontal,-0.41100000000000003,0.06,-0.529,-0.293,1343,412,1.02e-11,1.02e-11
TLEMTS-L_vs_CTL,L_superiorparietal,-0.47200000000000003,0.142,-0.75,-0.193,1340,412,0.001,0.001
TLEMTS-L_vs_CTL,L_superiortemporal,-0.39899999999999997,0.111,-0.616,-0.182,1228,387,0.0,0.0
TLEMTS-L_vs_CTL,L_supramarginal,-0.28600000000000003,0.096,-0.474,-0.09699999999999999,1300,395,0.003,0.003
TLEMTS-L_vs_CTL,L_frontalpole,-0.063,0.06,-0.18,0.055,1343,410,0.29600000000000004,0.29600000000000004
TLEMTS-L_vs_CTL,L_temporalpole,-0.315,0.068,-0.447,-0.182,1341,410,3.33e-06,3.33e-06
TLEMTS-L_vs_CTL,L_transversetemporal,-0.141,0.067,-0.272,-0.009000000000000001,1341,412,0.036000000000000004,0.036000000000000004
TLEMTS-L_vs_CTL,L_insula,0.153,0.079,-0.002,0.309,1320,402,0.053,0.053
TLEMTS-L_vs_CTL,R_bankssts,-0.113,0.098,-0.306,0.08,1315,406,0.251,0.251
TLEMTS-L_vs_CTL,R_caudalanteriorcingulate,-0.06,0.107,-0.268,0.149,1346,411,0.5760000000000001,0.5760000000000001
TLEMTS-L_vs_CTL,R_caudalmiddlefrontal,-0.441,0.087,-0.611,-0.271,1348,412,3.61e-07,3.61e-07
TLEMTS-L_vs_CTL,R_cuneus,-0.198,0.075,-0.345,-0.052000000000000005,1345,412,0.008,0.008
TLEMTS-L_vs_CTL,R_entorhinal,-0.094,0.09300000000000001,-0.276,0.08800000000000001,1069,296,0.31,0.31
TLEMTS-L_vs_CTL,R_fusiform,-0.19699999999999998,0.06,-0.315,-0.08,1344,412,0.001,0.001
TLEMTS-L_vs_CTL,R_inferiorparietal,-0.28,0.11599999999999999,-0.507,-0.052000000000000005,1337,411,0.016,0.016
TLEMTS-L_vs_CTL,R_inferiortemporal,-0.047,0.07400000000000001,-0.192,0.098,1346,412,0.522,0.522
TLEMTS-L_vs_CTL,R_isthmuscingulate,-0.006999999999999999,0.08199999999999999,-0.16699999999999998,0.153,1345,411,0.9309999999999999,0.9309999999999999
TLEMTS-L_vs_CTL,R_lateraloccipital,-0.254,0.121,-0.491,-0.016,1347,412,0.036000000000000004,0.036000000000000004
TLEMTS-L_vs_CTL,R_lateralorbitofrontal,-0.11599999999999999,0.099,-0.31,0.078,1347,412,0.24,0.24
TLEMTS-L_vs_CTL,R_lingual,-0.156,0.098,-0.348,0.037000000000000005,1348,412,0.114,0.114
TLEMTS-L_vs_CTL,R_medialorbitofrontal,-0.073,0.06,-0.191,0.045,1348,410,0.223,0.223
TLEMTS-L_vs_CTL,R_middletemporal,-0.067,0.081,-0.226,0.09300000000000001,1336,410,0.413,0.413
TLEMTS-L_vs_CTL,R_parahippocampal,-0.126,0.087,-0.29600000000000004,0.044000000000000004,1344,412,0.146,0.146
TLEMTS-L_vs_CTL,R_paracentral,-0.37799999999999995,0.075,-0.526,-0.231,1348,412,5.14e-07,5.14e-07
TLEMTS-L_vs_CTL,R_parsopercularis,-0.156,0.08,-0.313,0.001,1347,412,0.052000000000000005,0.052000000000000005
TLEMTS-L_vs_CTL,R_parsorbitalis,-0.139,0.077,-0.29,0.012,1348,412,0.07200000000000001,0.07200000000000001
TLEMTS-L_vs_CTL,R_parstriangularis,-0.285,0.06,-0.40299999999999997,-0.16699999999999998,1346,412,2.16e-06,2.16e-06
TLEMTS-L_vs_CTL,R_pericalcarine,-0.163,0.078,-0.317,-0.01,1348,411,0.037000000000000005,0.037000000000000005
TLEMTS-L_vs_CTL,R_postcentral,-0.33299999999999996,0.141,-0.61,-0.055999999999999994,1344,412,0.018000000000000002,0.018000000000000002
TLEMTS-L_vs_CTL,R_posteriorcingulate,-0.15,0.09699999999999999,-0.341,0.040999999999999995,1348,411,0.12300000000000001,0.12300000000000001
TLEMTS-L_vs_CTL,R_precentral,-0.49200000000000005,0.078,-0.644,-0.33899999999999997,1345,412,2.37e-10,2.37e-10
TLEMTS-L_vs_CTL,R_precuneus,-0.473,0.10400000000000001,-0.6759999999999999,-0.27,1348,412,5.16e-06,5.16e-06
TLEMTS-L_vs_CTL,R_rostralanteriorcingulate,0.2,0.06,0.08199999999999999,0.318,1348,411,0.001,0.001
TLEMTS-L_vs_CTL,R_rostralmiddlefrontal,-0.242,0.095,-0.428,-0.055999999999999994,1348,412,0.011000000000000001,0.011000000000000001
TLEMTS-L_vs_CTL,R_superiorfrontal,-0.365,0.06,-0.483,-0.247,1345,412,1.4400000000000002e-09,1.4400000000000002e-09
TLEMTS-L_vs_CTL,R_superiorparietal,-0.474,0.16,-0.787,-0.161,1347,412,0.003,0.003
TLEMTS-L_vs_CTL,R_superiortemporal,-0.165,0.061,-0.285,-0.044000000000000004,1249,398,0.006999999999999999,0.006999999999999999
TLEMTS-L_vs_CTL,R_supramarginal,-0.303,0.08900000000000001,-0.47700000000000004,-0.129,1292,400,0.001,0.001
TLEMTS-L_vs_CTL,R_frontalpole,-0.1,0.06,-0.217,0.017,1348,411,0.095,0.095
TLEMTS-L_vs_CTL,R_temporalpole,-0.033,0.06,-0.15,0.085,1344,410,0.586,0.586
TLEMTS-L_vs_CTL,R_transversetemporal,-0.161,0.067,-0.293,-0.027999999999999997,1348,412,0.017,0.017
TLEMTS-L_vs_CTL,R_insula,0.069,0.06,-0.05,0.187,1323,405,0.254,0.254
