SurfaceArea,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p
SCZ_case_vs_controls,R_parstriangularis,-0.135,0.028999999999999998,,,5000,4361,3.05e-06,5.76e-06
SCZ_case_vs_controls,R_pericalcarine,-0.107,0.037000000000000005,,,5047,4415,0.00349,0.0038200000000000005
SCZ_case_vs_controls,R_postcentral,-0.17800000000000002,0.031,,,5033,4398,1.48e-08,7.38e-08
SCZ_case_vs_controls,R_posteriorcingulate,-0.125,0.038,,,5044,4418,0.00107,0.0012699999999999999
SCZ_case_vs_controls,R_precentral,-0.20600000000000002,0.038,,,5029,4393,5.51e-08,2.03e-07
SCZ_case_vs_controls,R_precuneus,-0.154,0.027999999999999997,,,5034,4389,2.65e-08,1.24e-07
SCZ_case_vs_controls,R_rostralanteriorcingulate,-0.156,0.032,,,5017,4387,1.13e-06,2.55e-06
SCZ_case_vs_controls,R_rostralmiddlefrontal,-0.191,0.040999999999999995,,,5007,4366,2.72e-06,5.3e-06
SCZ_case_vs_controls,R_superiorfrontal,-0.222,0.044000000000000004,,,5033,4397,3.2799999999999997e-07,8.49e-07
SCZ_case_vs_controls,R_superiorparietal,-0.17,0.032,,,5010,4372,1.37e-07,4.3600000000000004e-07
SCZ_case_vs_controls,R_superiortemporal,-0.195,0.038,,,4985,4322,3.7100000000000003e-07,9.27e-07
SCZ_case_vs_controls,R_supramarginal,-0.142,0.032,,,4963,4287,1.22e-05,2.0300000000000002e-05
SCZ_case_vs_controls,R_frontalpole,-0.092,0.027999999999999997,,,5045,4421,0.000865,0.0010400000000000001
SCZ_case_vs_controls,R_temporalpole,-0.10300000000000001,0.028999999999999998,,,4950,4288,0.000388,0.00048499999999999997
SCZ_case_vs_controls,R_transversetemporal,-0.168,0.027000000000000003,,,5047,4418,6.439999999999999e-10,9.01e-09
SCZ_case_vs_controls,R_insula,-0.113,0.039,,,5042,4417,0.0039700000000000004,0.00427
