CorticalThickness,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p
OCDadult_medicatedcasesvsCN,R_pericalcarine,0.001,0.007,,,1409,631,0.992,0.992
OCDadult_medicatedcasesvsCN,R_postcentral,-0.006,0.006,,,1414,642,0.893,0.919
OCDadult_medicatedcasesvsCN,R_posteriorcingulate,-0.168,0.009,,,1427,646,0.00043,0.001
OCDadult_medicatedcasesvsCN,R_precentral,-0.144,0.007,,,1405,630,0.003,0.006
OCDadult_medicatedcasesvsCN,R_precuneus,-0.204,0.007,,,1429,643,2.07E-05,0.000104
OCDadult_medicatedcasesvsCN,R_rostralanteriorcingulate,-0.018,0.013,,,1413,635,0.702,0.745
OCDadult_medicatedcasesvsCN,R_rostralmiddlefrontal,-0.185,0.007,,,1424,645,0.000114,0.00038
OCDadult_medicatedcasesvsCN,R_superiorfrontal,-0.197,0.008,,,1410,639,4.41E-05,0.000172
OCDadult_medicatedcasesvsCN,R_superiorparietal,-0.131,0.007,,,1411,630,0.007,0.013
OCDadult_medicatedcasesvsCN,R_superiortemporal,-0.068,0.009,,,1316,582,0.176,0.205
OCDadult_medicatedcasesvsCN,R_supramarginal,-0.125,0.008,,,1321,599,0.012,0.019
OCDadult_medicatedcasesvsCN,R_frontalpole,-0.064,0.016,,,1434,646,0.179,0.206
OCDadult_medicatedcasesvsCN,R_temporalpole,-0.061,0.02,,,1430,636,0.206,0.233
OCDadult_medicatedcasesvsCN,R_transversetemporal,-0.042,0.011,,,1434,647,0.376,0.411
OCDadult_medicatedcasesvsCN,R_insula,-0.113,0.01,,,1415,628,0.019,0.028
