SurfaceArea,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p
MDDadult_casevsCN_late,L_posteriorcingulate,-0.005,0.035,,,3318,1210,0.893,0.993
MDDadult_casevsCN_late,L_precentral,0.085,0.042,,,3259,1198,0.04,0.361
MDDadult_casevsCN_late,L_precuneus,0.035,0.036,,,3307,1209,0.324,0.697
MDDadult_casevsCN_late,L_rostralanteriorcingulate,0.059,0.036,,,3211,1187,0.097,0.425
MDDadult_casevsCN_late,L_rostralmiddlefrontal,0.039,0.035,,,3306,1210,0.273,0.682
MDDadult_casevsCN_late,L_superiorfrontal,0.06,0.036,,,3226,1197,0.093,0.425
MDDadult_casevsCN_late,L_superiorparietal,0.026,0.041,,,3264,1196,0.523,0.819
MDDadult_casevsCN_late,L_superiortemporal,0.039,0.037,,,3184,1148,0.289,0.696
MDDadult_casevsCN_late,L_supramarginal,0.068,0.036,,,3185,1167,0.061,0.425
MDDadult_casevsCN_late,L_frontalpole,-0.027,0.035,,,3328,1213,0.445,0.807
MDDadult_casevsCN_late,L_temporalpole,0.073,0.036,,,3291,1200,0.041,0.361
MDDadult_casevsCN_late,L_transversetemporal,-3.05E-04,0.035,,,3326,1212,0.993,0.993
MDDadult_casevsCN_late,L_insula,0.056,0.035,,,3306,1213,0.111,0.457
MDDadult_casevsCN_late,R_bankssts,0.001,0.036,,,3244,1152,0.969,0.993
MDDadult_casevsCN_late,R_caudalanteriorcingulate,0.016,0.036,,,3287,1200,0.65,0.892
MDDadult_casevsCN_late,R_caudalmiddlefrontal,0.013,0.041,,,3291,1203,0.757,0.946
MDDadult_casevsCN_late,R_cuneus,0.099,0.047,,,3307,1206,0.034,0.361
MDDadult_casevsCN_late,R_entorhinal,0.084,0.037,,,3082,1140,0.021,0.361
MDDadult_casevsCN_late,R_fusiform,-0.022,0.036,,,3194,1182,0.547,0.819
MDDadult_casevsCN_late,R_inferiorparietal,0.006,0.045,,,3255,1196,0.887,0.993
MDDadult_casevsCN_late,R_inferiortemporal,0.013,0.035,,,3305,1207,0.713,0.907
MDDadult_casevsCN_late,R_isthmuscingulate,0.073,0.035,,,3316,1212,0.039,0.361
MDDadult_casevsCN_late,R_lateraloccipital,0.105,0.035,,,3313,1210,0.003,0.219
MDDadult_casevsCN_late,R_lateralorbitofrontal,0.031,0.042,,,3326,1214,0.461,0.807
MDDadult_casevsCN_late,R_lingual,0.052,0.035,,,3322,1210,0.139,0.535
MDDadult_casevsCN_late,R_medialorbitofrontal,0.027,0.036,,,3277,1199,0.455,0.807
MDDadult_casevsCN_late,R_middletemporal,0.041,0.036,,,3265,1193,0.247,0.682
MDDadult_casevsCN_late,R_parahippocampal,-0.041,0.036,,,3277,1198,0.255,0.682
MDDadult_casevsCN_late,R_paracentral,0.035,0.036,,,3265,1195,0.328,0.697
MDDadult_casevsCN_late,R_parsopercularis,0.003,0.046,,,3291,1205,0.939,0.993
MDDadult_casevsCN_late,R_parsorbitalis,0.064,0.035,,,3321,1213,0.071,0.425
MDDadult_casevsCN_late,R_parstriangularis,-0.022,0.035,,,3293,1206,0.539,0.819
MDDadult_casevsCN_late,R_pericalcarine,0.033,0.035,,,3323,1210,0.356,0.712
MDDadult_casevsCN_late,R_postcentral,0.034,0.036,,,3267,1192,0.341,0.702
MDDadult_casevsCN_late,R_posteriorcingulate,0.06,0.035,,,3319,1212,0.092,0.425
MDDadult_casevsCN_late,R_precentral,0.021,0.038,,,3261,1201,0.587,0.838
MDDadult_casevsCN_late,R_precuneus,0.019,0.052,,,3309,1210,0.712,0.907
MDDadult_casevsCN_late,R_rostralanteriorcingulate,0.044,0.036,,,3266,1195,0.219,0.682
MDDadult_casevsCN_late,R_rostralmiddlefrontal,0.061,0.036,,,3307,1204,0.086,0.425
MDDadult_casevsCN_late,R_superiorfrontal,0.036,0.036,,,3260,1192,0.319,0.697
MDDadult_casevsCN_late,R_superiorparietal,0.011,0.042,,,3282,1194,0.793,0.957
MDDadult_casevsCN_late,R_superiortemporal,0.017,0.036,,,3225,1159,0.636,0.89
MDDadult_casevsCN_late,R_supramarginal,4.43E-04,0.036,,,3242,1182,0.99,0.993
MDDadult_casevsCN_late,R_frontalpole,0.024,0.04,,,3324,1212,0.55,0.819
MDDadult_casevsCN_late,R_temporalpole,0.088,0.036,,,3246,1194,0.014,0.361
MDDadult_casevsCN_late,R_transversetemporal,-0.007,0.036,,,3327,1214,0.839,0.993
MDDadult_casevsCN_late,R_insula,0.03,0.036,,,3313,1204,0.403,0.783
