CorticalThickness,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p
SCZ_case_vs_controls,L_superiortemporal,-0.44,0.045,,,4976,4288,1.37e-22,1.28e-21
SCZ_case_vs_controls,L_supramarginal,-0.395,0.05,,,4964,4285,1.7e-15,4.85e-15
SCZ_case_vs_controls,L_frontalpole,-0.214,0.037000000000000005,,,5053,4430,4.589999999999999e-09,5.9499999999999995e-09
SCZ_case_vs_controls,L_temporalpole,-0.24600000000000002,0.037000000000000005,,,5020,4387,1.8800000000000002e-11,3.22e-11
SCZ_case_vs_controls,L_transversetemporal,-0.253,0.038,,,5053,4428,2.7300000000000002e-11,4.54e-11
SCZ_case_vs_controls,L_insula,-0.408,0.044000000000000004,,,5050,4424,1.95e-20,1.05e-19
SCZ_case_vs_controls,R_bankssts,-0.355,0.037000000000000005,,,5015,4375,2.48e-21,1.58e-20
SCZ_case_vs_controls,R_caudalanteriorcingulate,-0.152,0.036000000000000004,,,5050,4420,2.47e-05,2.6600000000000003e-05
SCZ_case_vs_controls,R_caudalmiddlefrontal,-0.317,0.037000000000000005,,,5034,4398,1.94e-17,6.79e-17
SCZ_case_vs_controls,R_cuneus,-0.226,0.04,,,5022,4379,1.2099999999999999e-08,1.52e-08
SCZ_case_vs_controls,R_entorhinal,-0.15,0.04,,,4896,4210,0.00016,0.00016999999999999999
SCZ_case_vs_controls,R_fusiform,-0.536,0.043,,,5009,4340,7.45e-36,5.22e-34
SCZ_case_vs_controls,R_inferiorparietal,-0.348,0.046,,,4975,4299,2.82e-14,6.58e-14
SCZ_case_vs_controls,R_inferiortemporal,-0.439,0.043,,,4992,4338,6.27e-25,1.1000000000000001e-23
SCZ_case_vs_controls,R_isthmuscingulate,-0.308,0.035,,,5036,4407,1.16e-18,4.76e-18
SCZ_case_vs_controls,R_lateraloccipital,-0.342,0.055999999999999994,,,5011,4354,1.4699999999999999e-09,1.94e-09
SCZ_case_vs_controls,R_lateralorbitofrontal,-0.358,0.052000000000000005,,,5033,4394,6.519999999999999e-12,1.1999999999999999e-11
SCZ_case_vs_controls,R_lingual,-0.386,0.049,,,5049,4419,2.2399999999999997e-15,6.03e-15
SCZ_case_vs_controls,R_medialorbitofrontal,-0.244,0.038,,,5019,4381,1.44e-10,2.1000000000000002e-10
SCZ_case_vs_controls,R_middletemporal,-0.379,0.048,,,4987,4320,1.7300000000000001e-15,4.85e-15
SCZ_case_vs_controls,R_parahippocampal,-0.285,0.04,,,5033,4378,1.04e-12,2.07e-12
SCZ_case_vs_controls,R_paracentral,-0.21600000000000003,0.042,,,5044,4418,2.65e-07,3.15e-07
SCZ_case_vs_controls,R_parsopercularis,-0.424,0.043,,,5009,4365,1.47e-22,1.28e-21
SCZ_case_vs_controls,R_parsorbitalis,-0.33899999999999997,0.042,,,5023,4394,6.13e-16,1.87e-15
SCZ_case_vs_controls,R_parstriangularis,-0.373,0.055,,,5005,4366,1.75e-11,3.07e-11
SCZ_case_vs_controls,R_pericalcarine,-0.086,0.048,,,5049,4420,0.0737,0.0748
SCZ_case_vs_controls,R_postcentral,-0.281,0.039,,,5032,4401,1.01e-12,2.07e-12
SCZ_case_vs_controls,R_posteriorcingulate,-0.31,0.027999999999999997,,,5049,4421,3.41e-28,1.1900000000000001e-26
SCZ_case_vs_controls,R_precentral,-0.317,0.040999999999999995,,,5033,4397,9.23e-15,2.31e-14
SCZ_case_vs_controls,R_precuneus,-0.304,0.043,,,5035,4391,1.28e-12,2.48e-12
SCZ_case_vs_controls,R_rostralanteriorcingulate,-0.12,0.034,,,5019,4390,0.00037,0.000386
SCZ_case_vs_controls,R_rostralmiddlefrontal,-0.313,0.057,,,5009,4365,3.38e-08,4.15e-08
SCZ_case_vs_controls,R_superiorfrontal,-0.397,0.055999999999999994,,,5037,4401,2.1099999999999997e-12,3.99e-12
SCZ_case_vs_controls,R_superiorparietal,-0.21899999999999997,0.044000000000000004,,,5013,4375,7.66e-07,8.790000000000001e-07
SCZ_case_vs_controls,R_superiortemporal,-0.43799999999999994,0.045,,,4989,4320,7.729999999999999e-23,9.02e-22
SCZ_case_vs_controls,R_supramarginal,-0.386,0.044000000000000004,,,4967,4290,3.61e-18,1.33e-17
SCZ_case_vs_controls,R_frontalpole,-0.207,0.023,,,5048,4424,7.079999999999999e-20,3.5399999999999996e-19
SCZ_case_vs_controls,R_temporalpole,-0.23600000000000002,0.040999999999999995,,,4952,4287,1.1200000000000001e-08,1.42e-08
SCZ_case_vs_controls,R_transversetemporal,-0.262,0.04,,,5051,4423,8.870000000000001e-11,1.32e-10
SCZ_case_vs_controls,R_insula,-0.406,0.046,,,5043,4420,2.53e-18,9.86e-18
