SurfaceArea,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p
ADHDallages_casevsCN,R_rostralanteriorcingulate,-0.11,-0.03,,,1922,2227,0.001,0.002
ADHDallages_casevsCN,R_rostralmiddlefrontal,-0.12,-0.03,,,1929,2244,0.001,0.001
ADHDallages_casevsCN,R_superiorfrontal,-0.15,-0.03,,,1926,2235,0.001,0.001
ADHDallages_casevsCN,R_superiorparietal,-0.13,-0.03,,,1931,2233,0.001,0.001
ADHDallages_casevsCN,R_superiortemporal,-0.11,-0.03,,,1782,2030,0.001,0.002
ADHDallages_casevsCN,R_supramarginal,-0.09,-0.03,,,1914,2215,0.004,0.006999999999999999
ADHDallages_casevsCN,R_frontalpole,-0.05,-0.03,,,1933,2246,0.12,0.12
ADHDallages_casevsCN,R_temporalpole,-0.11,-0.03,,,1882,2192,0.001,0.001
ADHDallages_casevsCN,R_transversetemporal,-0.06,-0.03,,,1885,2195,0.05,0.05
ADHDallages_casevsCN,R_insula,-0.12,-0.03,,,1918,2231,0.001,0.001
