SurfaceArea,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p
OCDpediatric_medicatedcasesvsCN,L_supramarginal,0.02,47.351,,,299,172,0.837,0.918
OCDpediatric_medicatedcasesvsCN,L_temporalpole,0.076,6.375,,,321,180,0.421,0.651
OCDpediatric_medicatedcasesvsCN,L_transversetemporal,0.106,6.65,,,322,182,0.261,0.47
OCDpediatric_medicatedcasesvsCN,R_bankssts,0.047,13.058,,,298,174,0.625,0.827
OCDpediatric_medicatedcasesvsCN,R_caudalanteriorcingulate,-0.047,13.607,,,310,180,0.622,0.827
OCDpediatric_medicatedcasesvsCN,R_caudalmiddlefrontal,-0.06,34.662,,,318,180,0.526,0.778
OCDpediatric_medicatedcasesvsCN,R_cuneus,-0.27,19.973,,,323,181,0.004,0.042
OCDpediatric_medicatedcasesvsCN,R_entorhinal,0.001,7.769,,,276,161,0.993,0.993
OCDpediatric_medicatedcasesvsCN,R_frontalpole,0.201,4.471,,,319,182,0.034,0.184
OCDpediatric_medicatedcasesvsCN,R_fusiform,-0.078,34.032,,,314,178,0.412,0.651
OCDpediatric_medicatedcasesvsCN,R_inferiorparietal,-0.109,60.067,,,309,175,0.26,0.47
OCDpediatric_medicatedcasesvsCN,R_inferiortemporal,-0.025,39.221,,,320,177,0.797,0.903
OCDpediatric_medicatedcasesvsCN,R_insula,-0.09,21.37,,,312,169,0.356,0.604
OCDpediatric_medicatedcasesvsCN,R_isthmuscingulate,-0.103,12.843,,,322,179,0.276,0.481
OCDpediatric_medicatedcasesvsCN,R_lateraloccipital,-0.167,49.608,,,321,180,0.078,0.242
OCDpediatric_medicatedcasesvsCN,R_lateralorbitofrontal,-0.135,27.181,,,322,182,0.152,0.376
OCDpediatric_medicatedcasesvsCN,R_lingual,-0.169,37.862,,,323,181,0.073,0.237
OCDpediatric_medicatedcasesvsCN,R_medialorbitofrontal,-0.33,18.152,,,319,177,0.001,0.035
OCDpediatric_medicatedcasesvsCN,R_middletemporal,-0.078,35.446,,,307,178,0.414,0.651
OCDpediatric_medicatedcasesvsCN,R_paracentral,-0.282,20.023,,,323,180,0.003,0.041
OCDpediatric_medicatedcasesvsCN,R_parahippocampal,-0.029,9.623,,,317,177,0.759,0.889
OCDpediatric_medicatedcasesvsCN,R_parsopercularis,-0.067,21.076,,,316,177,0.486,0.735
OCDpediatric_medicatedcasesvsCN,R_parsorbitalis,-0.209,9.465,,,322,181,0.027,0.184
OCDpediatric_medicatedcasesvsCN,R_parstriangularis,-0.189,22.087,,,321,181,0.046,0.184
OCDpediatric_medicatedcasesvsCN,R_pericalcarine,-0.197,23.425,,,323,181,0.037,0.184
OCDpediatric_medicatedcasesvsCN,R_postcentral,-0.115,38.883,,,309,177,0.23,0.459
OCDpediatric_medicatedcasesvsCN,R_posteriorcingulate,-0.294,15.952,,,322,181,0.002,0.038
OCDpediatric_medicatedcasesvsCN,R_precentral,0.049,40.041,,,312,177,0.611,0.827
OCDpediatric_medicatedcasesvsCN,R_precuneus,-0.053,40.681,,,324,176,0.576,0.82
OCDpediatric_medicatedcasesvsCN,R_rostralanteriorcingulate,0.11,12.145,,,310,178,0.25,0.47
OCDpediatric_medicatedcasesvsCN,R_rostralmiddlefrontal,-0.182,63.049,,,317,181,0.055,0.209
OCDpediatric_medicatedcasesvsCN,R_superiorfrontal,-0.276,63.405,,,310,178,0.004,0.042
OCDpediatric_medicatedcasesvsCN,R_superiorparietal,-0.135,52.119,,,320,181,0.155,0.376
OCDpediatric_medicatedcasesvsCN,R_superiortemporal,0.04,32.804,,,298,175,0.681,0.827
OCDpediatric_medicatedcasesvsCN,R_supramarginal,-0.134,47.556,,,303,175,0.165,0.388
OCDpediatric_medicatedcasesvsCN,R_temporalpole,0.039,6.059,,,322,181,0.681,0.827
OCDpediatric_medicatedcasesvsCN,R_transversetemporal,0.021,5.367,,,320,181,0.826,0.918
