CorticalThickness,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p
22qPsych+vs22Psych-,R_caudalanteriorcingulate,-0.21,0.16899999999999998,-0.54,0.12,,,0.23600000000000002,0.344
22qPsych+vs22Psych-,R_caudalmiddlefrontal,-0.62,0.172,-0.95,-0.28,,,0.000594,0.012
22qPsych+vs22Psych-,R_cuneus,0.0,0.168,-0.33,0.33,,,0.987,0.987
22qPsych+vs22Psych-,R_entorhinal,-0.13,0.168,-0.46,0.2,,,0.465,0.5920000000000001
22qPsych+vs22Psych-,R_fusiform,-0.29,0.16899999999999998,-0.62,0.04,,,0.1,0.18100000000000002
22qPsych+vs22Psych-,R_inferiorparietal,-0.38,0.17,-0.71,-0.05,,,0.0325,0.0992
22qPsych+vs22Psych-,R_inferiortemporal,-0.45,0.17,-0.78,-0.12,,,0.0113,0.044
22qPsych+vs22Psych-,R_isthmuscingulate,0.12,0.168,-0.21,0.45,,,0.509,0.604
22qPsych+vs22Psych-,R_lateraloccipital,-0.35,0.16899999999999998,-0.68,-0.01,,,0.0507,0.12
22qPsych+vs22Psych-,R_lateralorbitofrontal,-0.23,0.16899999999999998,-0.56,0.1,,,0.192,0.299
22qPsych+vs22Psych-,R_lingual,0.11,0.168,-0.22,0.44,,,0.539,0.619
22qPsych+vs22Psych-,R_medialorbitofrontal,-0.22,0.16899999999999998,-0.55,0.11,,,0.204,0.31
22qPsych+vs22Psych-,R_middletemporal,-0.34,0.16899999999999998,-0.67,-0.01,,,0.0536,0.121
22qPsych+vs22Psych-,R_parahippocampal,-0.12,0.168,-0.45,0.21,,,0.502,0.604
22qPsych+vs22Psych-,R_paracentral,-0.34,0.16899999999999998,-0.68,-0.01,,,0.0513,0.12
22qPsych+vs22Psych-,R_parsopercularis,-0.7,0.17300000000000001,-1.04,-0.36,,,0.00011,0.0077
22qPsych+vs22Psych-,R_parsorbitalis,-0.35,0.16899999999999998,-0.68,-0.01,,,0.0496,0.12
22qPsych+vs22Psych-,R_parstriangularis,-0.35,0.16899999999999998,-0.68,-0.02,,,0.0489,0.12
22qPsych+vs22Psych-,R_pericalcarine,-0.06,0.168,-0.39,0.27,,,0.735,0.804
22qPsych+vs22Psych-,R_postcentral,-0.61,0.172,-0.95,-0.27,,,0.000688,0.012
22qPsych+vs22Psych-,R_posteriorcingulate,-0.12,0.168,-0.45,0.21,,,0.5,0.604
22qPsych+vs22Psych-,R_precentral,-0.52,0.171,-0.86,-0.19,,,0.0032600000000000003,0.0228
22qPsych+vs22Psych-,R_precuneus,0.01,0.168,-0.32,0.34,,,0.935,0.948
22qPsych+vs22Psych-,R_rostralanteriorcingulate,-0.19,0.16899999999999998,-0.52,0.14,,,0.268,0.376
22qPsych+vs22Psych-,R_rostralmiddlefrontal,-0.52,0.171,-0.85,-0.18,,,0.00371,0.0234
22qPsych+vs22Psych-,R_superiorfrontal,-0.56,0.171,-0.89,-0.22,,,0.00185,0.0162
22qPsych+vs22Psych-,R_superiorparietal,-0.37,0.17,-0.7,-0.03,,,0.0381,0.109
22qPsych+vs22Psych-,R_superiortemporal,-0.53,0.171,-0.87,-0.2,,,0.00294,0.0228
22qPsych+vs22Psych-,R_supramarginal,-0.49,0.171,-0.83,-0.16,,,0.00542,0.0292
22qPsych+vs22Psych-,R_frontalpole,-0.08,0.168,-0.41,0.25,,,0.664,0.738
22qPsych+vs22Psych-,R_temporalpole,-0.05,0.168,-0.38,0.28,,,0.792,0.853
22qPsych+vs22Psych-,R_transversetemporal,-0.49,0.171,-0.82,-0.15,,,0.00605,0.0303
22qPsych+vs22Psych-,R_insula,-0.28,0.16899999999999998,-0.61,0.05,,,0.11699999999999999,0.204
