SurfaceArea,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p
BD_CasesvsCN_adult,L_rostralmiddlefrontal,0.01,0.031,,,2580,1837,0.751,0.942
BD_CasesvsCN_adult,L_superiorfrontal,-0.046,0.031,,,2580,1835,0.136,0.568
BD_CasesvsCN_adult,L_superiorparietal,0.003,0.031,,,2579,1836,0.933,0.989
BD_CasesvsCN_adult,L_superiortemporal,-0.022,0.031,,,2575,1827,0.478,0.839
BD_CasesvsCN_adult,L_supramarginal,-0.062,0.031,,,2579,1837,0.042,0.334
BD_CasesvsCN_adult,L_frontalpole,0.046,0.031,,,2576,1836,0.134,0.566
BD_CasesvsCN_adult,L_temporalpole,0.009,0.031,,,2573,1812,0.758,0.945
BD_CasesvsCN_adult,L_transversetemporal,-0.022,0.031,,,2581,1837,0.466,0.833
BD_CasesvsCN_adult,L_insula,-0.024,0.031,,,2579,1835,0.439,0.823
BD_CasesvsCN_adult,R_bankssts,-0.04,0.031,,,2575,1832,0.189,0.642
BD_CasesvsCN_adult,R_caudalanteriorcingulate,0.005,0.031,,,2574,1833,0.868,0.981
BD_CasesvsCN_adult,R_caudalmiddlefrontal,-0.018,0.031,,,2574,1834,0.551,0.863
BD_CasesvsCN_adult,R_cuneus,-0.035,0.031,,,2571,1833,0.259,0.701
BD_CasesvsCN_adult,R_entorhinal,0.095,0.031,,,2566,1796,0.002,0.048
BD_CasesvsCN_adult,R_fusiform,-0.018,0.031,,,2571,1832,0.557,0.866
BD_CasesvsCN_adult,R_inferiorparietal,-0.088,0.031,,,2573,1835,0.004,0.076
BD_CasesvsCN_adult,R_inferiortemporal,-0.024,0.031,,,2574,1828,0.429,0.821
BD_CasesvsCN_adult,R_isthmuscingulate,0.004,0.031,,,2573,1833,0.903,0.983
BD_CasesvsCN_adult,R_lateraloccipital,-0.01,0.031,,,2573,1833,0.75,0.942
BD_CasesvsCN_adult,R_lateralorbitofrontal,-0.073,0.031,,,2573,1833,0.017,0.196
BD_CasesvsCN_adult,R_lingual,-0.052,0.031,,,2575,1835,0.091,0.487
BD_CasesvsCN_adult,R_medialorbitofrontal,-0.045,0.031,,,2568,1823,0.143,0.577
BD_CasesvsCN_adult,R_middletemporal,-0.033,0.031,,,2572,1834,0.277,0.713
BD_CasesvsCN_adult,R_parahippocampal,-0.043,0.031,,,2572,1826,0.161,0.601
BD_CasesvsCN_adult,R_paracentral,-0.012,0.031,,,2574,1833,0.695,0.926
BD_CasesvsCN_adult,R_parsopercularis,-0.02,0.031,,,2574,1834,0.517,0.847
BD_CasesvsCN_adult,R_parsorbitalis,-0.064,0.031,,,2572,1835,0.036,0.313
BD_CasesvsCN_adult,R_parstriangularis,-0.014,0.031,,,2575,1834,0.654,0.913
BD_CasesvsCN_adult,R_pericalcarine,-0.046,0.031,,,2575,1832,0.139,0.571
BD_CasesvsCN_adult,R_postcentral,0.004,0.031,,,2571,1828,0.89,0.982
BD_CasesvsCN_adult,R_posteriorcingulate,0.02,0.031,,,2574,1833,0.52,0.847
BD_CasesvsCN_adult,R_precentral,-0.028,0.031,,,2571,1830,0.37,0.783
BD_CasesvsCN_adult,R_precuneus,-0.013,0.031,,,2575,1835,0.664,0.916
BD_CasesvsCN_adult,R_rostralanteriorcingulate,-0.04,0.031,,,2572,1832,0.198,0.652
BD_CasesvsCN_adult,R_rostralmiddlefrontal,-0.015,0.031,,,2573,1832,0.635,0.903
BD_CasesvsCN_adult,R_superiorfrontal,-0.031,0.031,,,2575,1833,0.314,0.743
BD_CasesvsCN_adult,R_superiorparietal,-0.026,0.031,,,2575,1835,0.399,0.798
BD_CasesvsCN_adult,R_superiortemporal,-0.017,0.031,,,2566,1825,0.585,0.879
BD_CasesvsCN_adult,R_supramarginal,0.021,0.031,,,2565,1827,0.5,0.843
BD_CasesvsCN_adult,R_frontalpole,0.014,0.031,,,2569,1834,0.66,0.913
BD_CasesvsCN_adult,R_temporalpole,0.034,0.031,,,2564,1810,0.273,0.71
BD_CasesvsCN_adult,R_transversetemporal,-0.021,0.031,,,2574,1834,0.492,0.843
BD_CasesvsCN_adult,R_insula,-0.055,0.031,,,2568,1832,0.074,0.439
