SurfaceArea,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p
22qvsCN,L_insula,0.31,0.08,0.16,0.46,,,7.099999999999999e-05,0.000101
22qvsCN,R_bankssts,-0.24,0.08,-0.39,-0.09,,,0.0017,0.00229
22qvsCN,R_caudalanteriorcingulate,-0.81,0.08,-0.97,-0.66,,,1.93e-24,7.52e-24
22qvsCN,R_caudalmiddlefrontal,-0.07,0.08,-0.21,0.08,,,0.39299999999999996,0.41700000000000004
22qvsCN,R_cuneus,-1.47,0.09,-1.63,-1.3,,,1.3699999999999996e-65,4.779999999999999e-64
22qvsCN,R_entorhinal,-0.49,0.08,-0.64,-0.34,,,2.71e-10,5.75e-10
22qvsCN,R_fusiform,-1.05,0.08,-1.21,-0.89,,,7.549999999999999e-38,4.4e-37
22qvsCN,R_inferiorparietal,-0.15,0.08,-0.3,0.0,,,0.046,0.0545
22qvsCN,R_inferiortemporal,-0.75,0.08,-0.9,-0.6,,,3.510000000000001e-21,1.1200000000000002e-20
22qvsCN,R_isthmuscingulate,0.03,0.08,-0.12,0.17,,,0.7340000000000001,0.745
22qvsCN,R_lateraloccipital,-0.8,0.08,-0.95,-0.65,,,1.06e-23,3.7e-23
22qvsCN,R_lateralorbitofrontal,-0.14,0.08,-0.29,0.01,,,0.0675,0.0774
22qvsCN,R_lingual,-1.43,0.09,-1.6,-1.26,,,6.029999999999999e-63,1.4099999999999997e-61
22qvsCN,R_medialorbitofrontal,-0.31,0.08,-0.46,-0.16,,,4.94e-05,7.2e-05
22qvsCN,R_middletemporal,-0.4,0.08,-0.55,-0.25,,,3.35e-07,6.16e-07
22qvsCN,R_parahippocampal,-0.21,0.08,-0.36,-0.07,,,0.00524,0.00692
22qvsCN,R_paracentral,-0.5,0.08,-0.66,-0.35,,,1e-10,2.34e-10
22qvsCN,R_parsopercularis,-0.01,0.08,-0.16,0.14,,,0.905,0.905
22qvsCN,R_parsorbitalis,-0.21,0.08,-0.36,-0.06,,,0.00643,0.00834
22qvsCN,R_parstriangularis,-0.57,0.08,-0.72,-0.41,,,5.16e-13,1.34e-12
22qvsCN,R_pericalcarine,-1.22,0.08,-1.38,-1.06,,,1.2999999999999998e-48,1.2999999999999998e-47
22qvsCN,R_postcentral,-0.77,0.08,-0.93,-0.62,,,2.5000000000000002e-22,8.32e-22
22qvsCN,R_posteriorcingulate,-0.33,0.08,-0.48,-0.18,,,2.0600000000000003e-05,3.13e-05
22qvsCN,R_precentral,0.32,0.08,0.17,0.47,,,3.07e-05,4.57e-05
22qvsCN,R_precuneus,-1.28,0.08,-1.45,-1.12,,,6.65e-53,7.76e-52
22qvsCN,R_rostralanteriorcingulate,-0.49,0.08,-0.64,-0.33,,,4.53e-10,9.32e-10
22qvsCN,R_rostralmiddlefrontal,-0.94,0.08,-1.09,-0.78,,,3.4399999999999995e-31,1.5e-30
22qvsCN,R_superiorfrontal,-0.13,0.08,-0.28,0.02,,,0.1,0.111
22qvsCN,R_superiorparietal,-1.06,0.08,-1.22,-0.91,,,9.75e-39,6.21e-38
22qvsCN,R_superiortemporal,-0.37,0.08,-0.52,-0.22,,,1.6e-06,2.67e-06
22qvsCN,R_supramarginal,-0.47,0.08,-0.62,-0.32,,,1.7399999999999998e-09,3.4899999999999997e-09
22qvsCN,R_frontalpole,0.03,0.08,-0.12,0.18,,,0.662,0.682
22qvsCN,R_temporalpole,-0.55,0.08,-0.7,-0.4,,,1.83e-12,4.59e-12
22qvsCN,R_transversetemporal,-0.37,0.08,-0.52,-0.22,,,1.86e-06,3.03e-06
22qvsCN,R_insula,0.5,0.08,0.35,0.65,,,1.89e-10,4.14e-10
