SurfaceArea,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p
ADHDadult_casevsCN,L_precentral,-0.01,-0.06,,,537,729,0.86,0.97
ADHDadult_casevsCN,L_precuneus,-0.03,-0.06,,,539,732,0.66,0.97
ADHDadult_casevsCN,L_rostralanteriorcingulate,0.02,-0.06,,,535,730,0.74,0.97
ADHDadult_casevsCN,L_rostralmiddlefrontal,-0.04,-0.06,,,538,733,0.49,0.97
ADHDadult_casevsCN,L_superiorfrontal,0.0,-0.06,,,535,730,0.99,0.97
ADHDadult_casevsCN,L_superiorparietal,-0.04,-0.06,,,539,730,0.46,0.97
ADHDadult_casevsCN,L_superiortemporal,-0.03,-0.06,,,476,661,0.64,0.97
ADHDadult_casevsCN,L_supramarginal,0.01,-0.06,,,535,728,0.83,0.97
ADHDadult_casevsCN,L_frontalpole,0.02,-0.06,,,539,733,0.71,0.97
ADHDadult_casevsCN,L_temporalpole,-0.08,-0.06,,,494,688,0.17,0.97
ADHDadult_casevsCN,L_transversetemporal,-0.07,-0.06,,,494,688,0.26,0.97
ADHDadult_casevsCN,L_insula,-0.13,-0.06,,,532,725,0.02,0.51
ADHDadult_casevsCN,R_bankssts,0.01,-0.06,,,514,709,0.88,0.97
ADHDadult_casevsCN,R_caudalanteriorcingulate,-0.05,-0.06,,,538,730,0.37,0.97
ADHDadult_casevsCN,R_caudalmiddlefrontal,-0.04,-0.06,,,539,733,0.47,0.97
ADHDadult_casevsCN,R_cuneus,0.0,-0.06,,,539,732,0.97,0.97
ADHDadult_casevsCN,R_entorhinal,-0.01,-0.06,,,479,670,0.93,0.97
ADHDadult_casevsCN,R_fusiform,-0.05,-0.06,,,493,687,0.41,0.97
ADHDadult_casevsCN,R_inferiorparietal,0.0,-0.06,,,538,730,0.96,0.97
ADHDadult_casevsCN,R_inferiortemporal,-0.03,-0.06,,,493,683,0.57,0.97
ADHDadult_casevsCN,R_isthmuscingulate,0.05,-0.06,,,539,733,0.43,0.97
ADHDadult_casevsCN,R_lateraloccipital,-0.02,-0.06,,,539,730,0.73,0.97
ADHDadult_casevsCN,R_lateralorbitofrontal,-0.03,-0.06,,,539,733,0.56,0.97
ADHDadult_casevsCN,R_lingual,0.0,-0.06,,,494,688,1.0,0.97
ADHDadult_casevsCN,R_medialorbitofrontal,-0.05,-0.06,,,539,731,0.4,0.97
ADHDadult_casevsCN,R_middletemporal,0.01,-0.06,,,477,670,0.86,0.97
ADHDadult_casevsCN,R_parahippocampal,-0.16,-0.06,,,492,688,0.01,0.4
ADHDadult_casevsCN,R_paracentral,0.04,-0.06,,,538,732,0.51,0.97
ADHDadult_casevsCN,R_parsopercularis,-0.04,-0.06,,,539,731,0.52,0.97
ADHDadult_casevsCN,R_parsorbitalis,-0.06,-0.06,,,539,732,0.28,0.97
ADHDadult_casevsCN,R_parstriangularis,-0.08,-0.06,,,538,732,0.14,0.97
ADHDadult_casevsCN,R_pericalcarine,-0.08,-0.06,,,539,732,0.16,0.97
ADHDadult_casevsCN,R_postcentral,-0.06,-0.06,,,528,727,0.32,0.97
ADHDadult_casevsCN,R_posteriorcingulate,-0.09,-0.06,,,539,733,0.13,0.97
ADHDadult_casevsCN,R_precentral,-0.01,-0.06,,,537,729,0.86,0.97
ADHDadult_casevsCN,R_precuneus,-0.03,-0.06,,,539,732,0.66,0.97
ADHDadult_casevsCN,R_rostralanteriorcingulate,0.02,-0.06,,,535,730,0.74,0.97
ADHDadult_casevsCN,R_rostralmiddlefrontal,-0.04,-0.06,,,538,733,0.49,0.97
ADHDadult_casevsCN,R_superiorfrontal,0.0,-0.06,,,535,730,0.99,0.97
ADHDadult_casevsCN,R_superiorparietal,-0.04,-0.06,,,539,730,0.46,0.97
ADHDadult_casevsCN,R_superiortemporal,-0.03,-0.06,,,476,661,0.64,0.97
ADHDadult_casevsCN,R_supramarginal,0.01,-0.06,,,535,728,0.83,0.97
ADHDadult_casevsCN,R_frontalpole,0.02,-0.06,,,539,733,0.71,0.97
ADHDadult_casevsCN,R_temporalpole,-0.08,-0.06,,,494,688,0.17,0.97
ADHDadult_casevsCN,R_transversetemporal,-0.07,-0.06,,,494,688,0.26,0.97
ADHDadult_casevsCN,R_insula,-0.13,-0.06,,,532,725,0.02,0.51
